codigo_estacao,data,hora,temp_inst,temp_max,temp_min,umid_inst,umid_max,umid_min,pto_orvalho_inst,pto_orvalho_max,pto_orvalho_min,pressao,pressao_max,pressao_min,vento_direcao,vento_vel, vento_rajada,radiacao,precipitacao
A652,26/05/2018,17,23.6,24.8,23.4,69,72,69,17.6,19.0,17.5,1017.0,1017.6,1017.0,2.1,114,4.4,2097.,0.0
A652,26/05/2018,16,24.4,25.5,23.7,69,70,64,18.2,18.8,17.4,1017.6,1018.4,1017.6,3.0,135,5.0,2437.,0.0
A652,26/05/2018,15,25.5,26.5,24.2,64,65,59,18.2,18.8,15.9,1018.4,1018.9,1018.4,3.8,155,4.8,2493.,0.0
A652,26/05/2018,14,24.2,24.8,23.1,63,66,60,16.6,17.2,15.7,1018.9,1019.3,1018.9,2.0,83,6.1,2306.,0.0
A652,26/05/2018,13,23.3,23.8,22.0,65,71,64,16.4,17.6,15.9,1019.3,1019.7,1019.3,2.1,86,6.0,1540.,0.0
A652,26/05/2018,12,22.2,22.5,21.5,70,75,69,16.4,17.3,16.1,1019.6,1019.6,1019.1,2.0,58,6.0,1329.,0.0
A652,26/05/2018,11,21.5,21.5,20.3,75,78,74,16.8,16.8,16.2,1019.1,1019.1,1018.5,2.2,77,5.1,575.1,0.0
A652,26/05/2018,10,20.3,20.4,19.9,78,80,77,16.3,16.5,16.0,1018.5,1018.5,1017.7,1.3,49,5.4,65.79,0.0
A652,26/05/2018,09,20.3,20.4,20.1,77,79,77,16.2,16.5,16.1,1017.7,1017.7,1017.4,2.0,79,5.9,-3.38,0.0
A652,26/05/2018,08,20.2,20.6,20.2,79,80,79,16.5,16.9,16.5,1017.4,1017.6,1017.3,1.1,38,4.4,-3.51,0.0
A652,26/05/2018,07,20.4,20.7,20.2,79,80,79,16.6,16.9,16.5,1017.6,1017.8,1017.6,0.7,50,2.7,-2.73,0.0
A652,26/05/2018,06,20.7,21.0,20.6,79,79,76,16.9,16.9,16.3,1017.7,1018.0,1017.6,0.7,118,1.9,-1.82,0.0
A652,26/05/2018,05,21.0,21.1,20.7,76,80,76,16.7,17.2,16.6,1018.0,1018.4,1018.0,0.7,75,2.7,-0.97,0.0
A652,26/05/2018,04,20.8,21.0,20.8,80,82,80,17.2,17.7,17.2,1018.4,1018.7,1018.4,1.2,85,4.1,0.383,0.0
A652,26/05/2018,03,20.9,20.9,20.7,82,84,82,17.7,18.0,17.7,1018.7,1018.8,1018.7,1.6,68,4.1,0.527,0.0
A652,26/05/2018,02,20.8,21.0,20.7,84,84,84,18.0,18.2,17.9,1018.8,1018.9,1018.7,1.5,74,8.9,-2.18,0.0
A652,26/05/2018,01,21.0,21.0,20.8,84,84,83,18.1,18.2,17.8,1018.9,1019.0,1018.7,5.8,103,9.0,-0.48,0.0
A652,26/05/2018,00,21.0,21.1,20.8,84,84,83,18.1,18.2,17.9,1018.7,1018.9,1018.7,7.2,103,9.4,-0.24,0.0
A652,27/05/2018,23,20.9,21.1,20.9,84,84,83,18.1,18.2,18.0,1020.6,1020.6,1020.1,0.8,79,2.4,-3.54,0.0
A652,27/05/2018,22,21.0,21.1,20.7,83,84,83,18.1,18.2,17.9,1020.1,1020.1,1019.5,0.9,74,2.4,-3.54,0.0
A652,27/05/2018,21,20.7,21.1,20.6,84,84,78,17.8,17.8,17.2,1019.5,1019.5,1019.1,1.6,120,2.6,3.175,0.0
A652,27/05/2018,20,21.1,21.7,21.1,78,78,77,17.2,17.7,17.2,1019.1,1019.1,1018.6,1.2,157,2.0,128.0,0.0
A652,27/05/2018,19,21.6,22.6,21.6,77,77,73,17.4,18.0,17.1,1018.6,1018.6,1018.4,1.2,184,2.0,804.5,0.0
A652,27/05/2018,18,22.3,24.0,22.2,73,74,68,17.2,18.1,16.9,1018.4,1018.7,1018.3,1.3,167,2.0,1696.,0.0
A652,27/05/2018,17,24.0,24.9,24.0,68,69,66,17.7,18.6,17.5,1018.7,1019.3,1018.7,1.2,148,3.2,2221.,0.0
A652,27/05/2018,16,24.5,25.5,24.2,67,68,63,18.0,18.3,17.5,1019.3,1020.1,1019.3,2.5,140,5.3,2508.,0.0
A652,27/05/2018,15,25.4,26.5,24.8,63,67,61,17.8,19.1,17.4,1020.1,1020.6,1020.1,3.8,145,4.7,2551.,0.0
A652,27/05/2018,14,24.9,25.1,23.0,67,70,65,18.4,18.7,17.3,1020.6,1020.9,1020.6,2.3,140,3.6,2365.,0.0
A652,27/05/2018,13,23.0,23.6,22.6,70,75,70,17.2,18.8,17.2,1020.9,1020.9,1020.7,2.4,97,4.3,1931.,0.0
A652,27/05/2018,12,22.7,22.9,21.0,74,78,74,17.8,18.5,16.8,1020.7,1020.7,1019.8,1.8,101,3.7,1316.,0.0
A652,27/05/2018,11,21.1,21.3,20.3,77,79,77,16.8,17.3,16.5,1019.8,1019.8,1019.2,1.3,97,3.4,608.9,0.0
A652,27/05/2018,10,20.3,20.3,20.0,79,79,77,16.6,16.6,15.9,1019.2,1019.2,1018.7,0.7,73,3.0,61.92,0.0
A652,27/05/2018,09,20.1,20.3,20.0,78,78,77,16.1,16.3,15.9,1018.6,1018.7,1018.2,1.0,68,3.7,-3.54,0.0
A652,27/05/2018,08,20.2,20.5,20.0,77,77,75,16.0,16.1,15.5,1018.2,1018.2,1017.8,1.3,15,3.5,-3.54,0.0
A652,27/05/2018,07,20.3,20.4,19.7,76,76,75,15.9,15.9,15.3,1017.8,1017.8,1017.7,0.7,50,2.0,-3.53,0.0
A652,27/05/2018,06,19.8,20.6,19.8,76,76,73,15.3,15.7,15.2,1017.8,1018.2,1017.8,0.5,185,1.4,-3.54,0.0
A652,27/05/2018,05,20.6,20.7,20.1,73,74,73,15.5,15.6,15.2,1018.2,1018.5,1018.2,0.8,72,1.7,-3.54,0.0
A652,27/05/2018,04,20.5,20.8,20.4,73,77,73,15.6,16.2,15.5,1018.5,1018.9,1018.4,0.7,28,1.6,-3.54,0.0
A652,27/05/2018,03,20.5,20.9,20.5,76,79,75,16.1,16.9,16.0,1018.9,1019.1,1018.8,0.8,69,1.5,-3.54,0.0
A652,27/05/2018,02,20.7,20.8,20.4,79,83,79,16.9,17.6,16.9,1019.0,1019.1,1018.8,0.6,85,6.6,-3.54,0.0
A652,27/05/2018,01,20.4,20.8,20.2,83,86,83,17.5,18.4,17.4,1018.9,1018.9,1018.8,4.1,98,6.6,-3.54,0.0
A652,27/05/2018,00,20.6,20.9,20.6,86,86,83,18.1,18.2,17.8,1018.8,1018.8,1018.6,4.4,111,6.4,-3.54,0.0
A652,28/05/2018,23,21.3,21.5,21.2,85,85,84,18.6,18.7,18.6,1021.1,1021.1,1020.8,6.3,104,7.9,-1.55,0.0
A652,28/05/2018,22,21.2,21.3,20.9,85,86,84,18.6,18.7,18.1,1020.8,1020.8,1020.4,3.9,96,6.6,-2.77,0.0
A652,28/05/2018,21,20.9,21.4,20.9,84,84,81,18.2,18.2,17.9,1020.4,1020.4,1020.1,2.7,111,3.5,5.313,0.0
A652,28/05/2018,20,21.3,22.5,21.3,81,81,79,18.0,18.8,18.0,1020.1,1020.1,1019.8,2.0,106,3.4,169.4,0.0
A652,28/05/2018,19,22.4,23.2,22.4,79,79,75,18.5,19.0,18.3,1019.8,1019.9,1019.6,2.1,136,3.6,434.9,0.0
A652,28/05/2018,18,23.2,23.4,22.3,75,78,74,18.6,18.9,17.4,1019.6,1020.0,1019.6,1.9,154,3.4,960.5,0.0
A652,28/05/2018,17,23.3,24.2,22.8,76,78,73,18.8,19.5,18.6,1020.0,1020.7,1020.0,2.3,141,3.5,1004.,0.0
A652,28/05/2018,16,22.8,24.6,22.6,78,78,68,18.7,18.8,17.9,1020.7,1021.4,1020.7,1.8,155,4.3,771.8,0.0
A652,28/05/2018,15,24.1,26.0,24.1,68,69,65,17.9,19.4,17.8,1021.4,1021.8,1021.4,3.5,135,4.3,2021.,0.0
A652,28/05/2018,14,24.9,25.4,23.7,68,72,66,18.5,19.1,17.8,1021.8,1022.0,1021.8,2.6,118,3.6,2355.,0.0
A652,28/05/2018,13,24.5,25.1,23.1,68,73,66,18.3,19.3,17.4,1022.0,1022.0,1021.7,2.0,119,3.5,1958.,0.0
A652,28/05/2018,12,23.4,23.6,21.9,73,79,72,18.1,19.2,17.5,1021.7,1021.8,1021.3,1.4,90,2.8,1395.,0.0
A652,28/05/2018,11,21.9,22.0,19.9,79,83,79,18.2,18.5,16.9,1021.4,1021.4,1020.6,0.7,80,2.3,574.3,0.0
A652,28/05/2018,10,20.0,20.3,20.0,83,83,80,17.0,17.2,16.7,1020.6,1020.6,1020.0,0.5,317,3.8,57.50,0.0
A652,28/05/2018,09,20.2,20.3,20.1,80,80,79,16.7,16.8,16.5,1020.0,1020.0,1019.6,1.4,35,4.0,-3.54,0.0
A652,28/05/2018,08,20.3,20.5,20.2,80,80,78,16.8,16.9,16.4,1019.6,1019.6,1019.3,0.6,81,2.1,-3.54,0.0
A652,28/05/2018,07,20.3,20.7,20.3,79,79,78,16.5,17.0,16.5,1019.4,1019.6,1019.3,0.5,64,3.1,-3.54,0.0
A652,28/05/2018,06,20.5,20.9,20.4,78,79,77,16.5,17.0,16.4,1019.6,1019.9,1019.6,0.8,14,2.3,-3.54,0.0
A652,28/05/2018,05,20.8,21.0,20.7,77,77,75,16.5,16.6,16.4,1019.8,1020.3,1019.8,0.7,64,2.6,-3.54,0.0
A652,28/05/2018,04,21.0,21.2,20.8,77,77,73,16.7,16.7,16.0,1020.3,1020.8,1020.3,0.6,68,2.5,-3.54,0.0
A652,28/05/2018,03,21.2,21.4,21.0,73,76,73,16.1,16.9,16.0,1020.7,1020.8,1020.7,1.2,9,3.1,-3.54,0.0
A652,28/05/2018,02,21.2,21.3,21.0,76,81,76,16.8,17.7,16.8,1020.7,1020.8,1020.7,1.3,80,3.1,-3.54,0.0
A652,28/05/2018,01,21.1,21.2,20.7,81,85,81,17.7,18.3,17.6,1020.7,1020.8,1020.6,1.2,74,2.7,-3.54,0.0
A652,28/05/2018,00,20.7,21.0,20.6,85,85,84,18.1,18.2,18.0,1020.8,1020.8,1020.6,0.5,110,2.3,-3.53,0.0
A652,29/05/2018,23,21.0,21.3,20.9,84,85,84,18.2,18.6,18.2,1019.9,1019.9,1019.4,4.7,93,7.4,-3.54,0.0
A652,29/05/2018,22,21.2,21.4,21.2,84,85,83,18.5,18.5,18.3,1019.4,1019.4,1018.7,4.5,97,9.8,-3.54,0.0
A652,29/05/2018,21,21.4,21.6,21.4,83,83,82,18.3,18.6,18.3,1018.7,1018.7,1018.2,7.2,102,10.7,3.905,0.0
A652,29/05/2018,20,21.6,22.1,21.5,83,83,81,18.5,18.7,18.4,1018.2,1018.3,1018.2,7.4,98,9.7,106.6,0.0
A652,29/05/2018,19,22.1,23.7,22.1,81,81,73,18.6,18.8,18.4,1018.2,1018.3,1018.2,7.5,106,10.5,850.2,0.0
A652,29/05/2018,18,23.5,24.5,23.3,73,73,69,18.5,18.9,17.4,1018.4,1019.0,1018.3,7.3,118,9.2,1680.,0.0
A652,29/05/2018,17,23.7,25.6,23.3,70,71,65,17.9,18.8,17.1,1019.0,1019.8,1019.0,2.6,134,4.4,2168.,0.0
A652,29/05/2018,16,25.4,26.9,24.7,65,68,61,18.3,19.3,17.4,1019.8,1020.7,1019.8,2.6,141,6.0,2459.,0.0
A652,29/05/2018,15,26.5,26.5,24.7,64,65,53,19.2,19.2,15.0,1020.7,1021.5,1020.7,4.1,138,5.3,2548.,0.0
A652,29/05/2018,14,25.1,25.3,23.5,59,67,59,16.5,17.4,15.9,1021.5,1022.0,1021.5,1.7,76,6.0,2375.,0.0
A652,29/05/2018,13,23.6,23.9,22.6,66,71,65,16.8,17.7,16.4,1022.0,1022.1,1021.9,2.4,79,5.3,1953.,0.0
A652,29/05/2018,12,22.7,22.9,21.8,70,74,70,17.0,17.6,16.7,1022.0,1022.0,1021.4,1.9,77,5.0,1338.,0.0
A652,29/05/2018,11,21.8,21.9,21.1,74,78,73,17.0,17.2,16.7,1021.4,1021.4,1020.8,1.8,74,4.4,609.4,0.0
A652,29/05/2018,10,21.1,21.1,20.3,77,79,77,16.9,16.9,16.5,1020.8,1020.8,1019.9,1.2,25,3.8,57.51,0.0
A652,29/05/2018,09,20.3,20.5,20.1,79,79,78,16.5,16.7,16.4,1019.9,1019.9,1019.5,1.0,47,3.2,-3.54,0.0
A652,29/05/2018,08,20.4,20.8,20.4,78,78,77,16.5,16.7,16.4,1019.5,1019.5,1019.3,0.9,69,4.8,-3.54,0.0
A652,29/05/2018,07,20.7,21.4,20.6,78,78,72,16.7,16.7,16.0,1019.4,1019.7,1019.4,1.7,66,6.6,-3.54,0.0
A652,29/05/2018,06,21.4,21.6,21.1,72,76,72,16.2,16.7,16.1,1019.7,1020.1,1019.7,2.7,69,7.2,-3.54,0.0
A652,29/05/2018,05,21.2,21.4,20.8,75,77,75,16.7,16.9,16.3,1020.1,1020.6,1020.1,2.0,67,6.1,-3.54,0.0
A652,29/05/2018,04,21.0,21.1,20.8,77,80,77,16.8,17.4,16.8,1020.6,1021.1,1020.6,1.3,58,3.7,-3.31,0.0
A652,29/05/2018,03,21.0,21.2,20.6,79,83,79,17.2,17.7,17.2,1021.1,1021.3,1021.1,1.2,86,4.3,-3.54,0.0
A652,29/05/2018,02,20.7,21.0,20.7,83,83,82,17.6,18.0,17.6,1021.3,1021.5,1021.3,2.4,93,4.4,-3.54,0.0
A652,29/05/2018,01,21.0,21.2,20.9,83,85,83,18.1,18.5,18.0,1021.5,1021.5,1021.2,2.2,88,6.6,-3.54,0.0
A652,29/05/2018,00,21.0,21.3,21.0,85,85,84,18.4,18.6,18.3,1021.2,1021.3,1021.1,3.6,98,9.5,-3.23,0.0
A652,30/05/2018,23,20.9,21.1,20.8,85,85,84,18.2,18.6,18.0,1016.5,1016.6,1016.4,0.9,88,1.7,-3.22,0.0
A652,30/05/2018,22,21.0,21.2,20.9,85,85,84,18.4,18.4,18.2,1016.6,1016.6,1016.1,0.7,101,1.2,-3.51,0.0
A652,30/05/2018,21,21.1,21.4,20.9,84,84,82,18.2,18.2,17.9,1016.1,1016.1,1015.8,0.6,304,1.6,9.343,0.0
A652,30/05/2018,20,21.4,22.2,21.3,82,82,78,18.2,18.3,18.0,1015.9,1015.9,1015.8,0.9,271,2.5,145.6,0.0
A652,30/05/2018,19,22.0,23.1,22.0,78,78,74,18.0,18.5,17.2,1015.8,1016.1,1015.8,0.9,244,3.0,778.7,0.0
A652,30/05/2018,18,22.5,22.9,22.0,74,76,74,17.5,18.4,17.5,1016.1,1016.7,1016.1,1.6,244,3.0,905.8,0.0
A652,30/05/2018,17,22.4,22.5,21.8,75,78,75,17.7,18.2,17.7,1016.7,1017.4,1016.7,1.7,270,2.9,872.9,0.0
A652,30/05/2018,16,22.1,23.4,21.9,78,78,73,18.1,18.6,17.4,1017.5,1018.4,1017.5,1.8,260,3.1,1349.,0.0
A652,30/05/2018,15,23.0,23.8,22.6,74,74,70,18.1,18.7,17.4,1018.4,1019.2,1018.4,1.3,229,3.3,1805.,0.0
A652,30/05/2018,14,23.6,25.3,22.7,72,76,68,18.2,19.9,17.1,1019.2,1019.6,1019.2,2.0,250,3.3,2212.,0.0
A652,30/05/2018,13,23.7,23.8,21.6,74,79,74,18.8,19.2,17.4,1019.6,1019.8,1019.6,1.1,124,1.7,1176.,0.0
A652,30/05/2018,12,22.1,22.5,21.3,76,79,75,17.7,18.4,17.1,1019.6,1019.7,1019.2,0.8,199,2.4,1159.,0.0
A652,30/05/2018,11,21.3,21.5,19.9,79,84,78,17.4,17.9,17.1,1019.2,1019.3,1018.6,1.1,45,3.0,562.6,0.0
A652,30/05/2018,10,19.9,19.9,19.6,84,85,83,17.2,17.2,16.7,1018.6,1018.6,1018.0,0.6,106,2.0,49.40,0.0
A652,30/05/2018,09,19.7,20.2,19.7,83,83,81,16.7,16.9,16.5,1018.0,1018.0,1017.7,0.3,63,2.5,-3.54,0.0
A652,30/05/2018,08,20.1,20.4,20.0,81,81,77,16.7,16.7,16.2,1017.8,1018.1,1017.8,0.7,37,2.8,-3.50,0.0
A652,30/05/2018,07,20.3,20.6,20.2,77,78,75,16.2,16.4,15.9,1018.1,1018.6,1018.1,0.6,42,3.2,-3.45,0.0
A652,30/05/2018,06,20.5,20.9,20.4,75,76,74,16.0,16.3,15.7,1018.6,1019.0,1018.6,1.2,90,3.2,-3.54,0.0
A652,30/05/2018,05,20.7,20.7,20.3,76,77,75,16.2,16.2,15.9,1019.0,1019.3,1019.0,0.9,40,2.0,-3.54,0.0
A652,30/05/2018,04,20.6,21.1,20.5,75,75,74,16.1,16.3,15.9,1019.3,1019.5,1019.3,0.7,74,2.8,-3.54,0.0
A652,30/05/2018,03,21.0,21.3,20.8,74,74,71,16.2,16.4,15.8,1019.5,1019.6,1019.5,1.0,42,4.6,-3.54,0.0
A652,30/05/2018,02,21.3,21.4,21.1,71,71,69,15.8,15.8,15.3,1019.6,1019.9,1019.6,0.8,85,2.7,-3.54,0.0
A652,30/05/2018,01,21.4,21.8,21.3,69,73,69,15.5,16.7,15.5,1019.9,1020.0,1019.9,1.2,77,4.6,-3.54,0.0
A652,30/05/2018,00,21.7,21.7,21.0,73,84,73,16.7,18.2,16.7,1019.9,1020.0,1019.9,1.6,55,7.1,-3.54,0.0
A652,31/05/2018,23,22.5,22.6,21.4,75,82,75,17.8,18.7,17.7,1011.8,1011.8,1011.3,0.8,152,3.7,-3.54,0.0
A652,31/05/2018,21,21.8,22.1,21.6,83,85,83,18.8,19.3,18.6,1011.2,1011.2,1011.0,1.8,86,4.5,3.194,0.0
A652,31/05/2018,22,21.4,21.8,21.4,82,83,82,18.3,18.8,18.3,1011.3,1011.3,1011.2,0.2,150,3.4,-3.54,0.0
A652,31/05/2018,20,22.0,22.7,21.9,85,85,81,19.3,19.4,19.0,1011.1,1011.5,1011.1,1.1,105,4.0,114.8,0.0
A652,31/05/2018,19,22.7,23.1,22.5,81,81,78,19.3,19.6,18.8,1011.5,1011.7,1011.5,0.9,122,3.5,801.6,0.0
A652,31/05/2018,18,23.1,23.6,22.6,78,80,74,19.1,19.5,18.4,1011.6,1012.0,1011.6,1.4,87,4.7,1663.,0.0
A652,31/05/2018,17,23.3,24.6,23.3,74,75,69,18.4,19.0,18.3,1012.0,1012.6,1012.0,3.2,95,4.9,2176.,0.0
A652,31/05/2018,16,24.6,26.6,24.6,69,70,65,18.5,20.0,18.2,1012.6,1013.6,1012.6,3.0,99,5.0,2464.,0.0
A652,31/05/2018,15,25.2,25.4,23.8,66,69,62,18.4,18.4,17.2,1013.5,1014.7,1013.5,2.2,109,4.6,2511.,0.0
A652,31/05/2018,14,24.2,24.6,23.3,67,74,67,17.7,18.8,17.7,1014.7,1015.5,1014.7,2.3,98,4.5,2315.,0.0
A652,31/05/2018,13,24.0,24.0,22.3,74,80,73,19.0,19.7,18.5,1015.5,1015.7,1015.5,1.7,89,3.7,1874.,0.0
A652,31/05/2018,12,22.3,22.9,21.0,79,85,79,18.5,19.7,18.3,1015.5,1015.6,1015.0,0.7,228,2.0,1256.,0.0
A652,31/05/2018,11,21.0,21.0,19.9,85,89,85,18.4,18.8,17.8,1015.0,1015.0,1014.5,0.8,280,2.7,538.5,0.0
A652,31/05/2018,10,20.0,20.0,19.8,88,88,88,17.9,18.0,17.7,1014.5,1014.5,1014.1,0.9,104,3.4,21.83,0.0
A652,31/05/2018,09,19.9,20.1,19.9,88,88,87,17.8,17.9,17.7,1014.1,1014.1,1013.9,0.9,46,2.9,-3.46,0.0
A652,31/05/2018,08,20.1,20.4,20.0,87,87,86,17.8,18.0,17.8,1014.0,1014.1,1013.9,1.2,86,2.6,-3.53,0.0
A652,31/05/2018,07,20.3,20.5,20.0,86,86,85,17.8,18.0,17.4,1014.1,1014.5,1014.1,0.5,104,1.8,-3.41,0.0
A652,31/05/2018,06,20.4,20.7,20.3,85,85,83,17.7,17.9,17.5,1014.5,1015.1,1014.5,0.5,115,2.0,-3.52,0.0
A652,31/05/2018,05,20.6,20.7,20.4,84,85,84,17.8,18.0,17.6,1015.1,1015.7,1015.1,0.5,81,1.3,-3.42,0.0
A652,31/05/2018,04,20.6,21.0,20.4,84,85,83,17.8,18.1,17.6,1015.7,1016.1,1015.7,0.5,59,1.7,-3.35,0.0
A652,31/05/2018,03,20.8,21.2,20.7,83,83,82,17.8,18.0,17.5,1016.0,1016.4,1016.0,0.6,12,1.7,-3.46,0.0
A652,31/05/2018,02,21.0,21.1,20.9,83,84,83,18.0,18.2,18.0,1016.4,1016.7,1016.4,0.6,38,2.0,-3.19,0.0
A652,31/05/2018,01,21.0,21.2,20.8,83,85,83,18.0,18.5,18.0,1016.6,1016.6,1016.5,0.9,67,1.7,-3.44,0.0
A652,31/05/2018,00,20.9,21.0,20.8,85,86,85,18.3,18.5,18.2,1016.5,1016.6,1016.5,0.5,16,1.7,-3.35,0.0
A652,01/06/2018,23,25.0,25.4,24.6,57,57,51,15.9,15.9,13.9,1011.2,1011.3,1010.8,1.0,38,5.9,-3.54,0.0
A652,01/06/2018,22,24.6,25.7,23.7,52,58,46,14.0,14.9,13.3,1010.8,1010.8,1010.4,2.0,91,2.5,-3.54,0.0
A652,01/06/2018,21,25.7,25.9,23.5,46,64,44,13.3,16.4,12.8,1010.4,1010.4,1009.9,0.8,59,4.0,2.608,0.0
A652,01/06/2018,20,24.0,27.7,24.0,58,58,32,15.3,15.3,9.6,1009.9,1009.9,1009.4,1.7,103,4.5,118.4,0.0
A652,01/06/2018,19,27.7,28.7,27.7,33,35,31,10.0,11.4,9.7,1009.4,1009.4,1009.3,1.6,59,4.0,752.5,0.0
A652,01/06/2018,18,28.7,29.7,27.9,35,41,34,11.6,13.8,11.3,1009.4,1009.6,1009.3,1.6,71,5.4,1595.,0.0
A652,01/06/2018,17,29.6,30.0,27.7,35,45,34,12.7,15.2,12.4,1009.6,1010.4,1009.5,1.9,352,5.1,2156.,0.0
A652,01/06/2018,16,29.2,29.2,27.7,40,44,37,14.3,15.0,13.0,1010.4,1011.4,1010.4,1.5,225,7.5,2427.,0.0
A652,01/06/2018,15,27.7,27.8,26.0,44,51,42,14.4,15.1,13.6,1011.4,1012.3,1011.4,1.8,100,7.4,2488.,0.0
A652,01/06/2018,14,26.0,26.2,25.5,49,54,49,14.6,16.0,14.6,1012.3,1012.8,1012.3,4.3,103,7.2,2286.,0.0
A652,01/06/2018,13,26.0,26.9,25.5,52,53,44,15.5,15.5,13.4,1012.8,1012.8,1012.6,2.3,129,7.7,1905.,0.0
A652,01/06/2018,12,25.8,25.8,23.5,51,59,48,14.8,15.3,13.9,1012.6,1012.6,1011.8,3.0,17,12.0,1299.,0.0
A652,01/06/2018,11,23.6,23.6,22.3,59,65,58,15.0,15.4,14.8,1011.8,1011.8,1011.5,4.3,4,10.1,591.4,0.0
A652,01/06/2018,10,22.3,22.3,21.6,65,67,65,15.4,15.5,15.3,1011.6,1011.6,1011.1,4.1,7,8.6,52.98,0.0
A652,01/06/2018,09,21.6,22.3,21.6,67,67,64,15.3,15.4,15.1,1011.1,1011.1,1011.0,2.4,9,7.1,-3.54,0.0
A652,01/06/2018,08,22.4,22.4,21.2,65,74,65,15.4,16.4,15.3,1011.1,1011.3,1010.9,2.8,8,6.6,-3.54,0.0
A652,01/06/2018,07,21.8,22.4,21.8,67,70,66,15.4,16.2,15.4,1010.9,1010.9,1010.6,1.5,350,6.1,-3.54,0.0
A652,01/06/2018,06,21.9,22.3,21.8,70,70,69,16.2,16.4,16.1,1010.7,1010.9,1010.4,2.0,13,8.1,-3.54,0.0
A652,01/06/2018,05,22.1,22.7,22.1,70,70,67,16.3,16.5,16.1,1010.9,1011.2,1010.8,2.6,4,8.8,-3.54,0.0
A652,01/06/2018,04,22.3,22.5,20.9,69,83,69,16.5,18.0,16.5,1011.2,1012.0,1011.2,2.4,15,6.7,-3.53,0.0
A652,01/06/2018,03,20.9,21.4,20.9,83,83,81,17.9,18.0,17.8,1012.0,1012.3,1012.0,3.6,106,6.3,-3.54,0.0
A652,01/06/2018,02,21.3,21.6,20.9,82,82,78,18.0,18.0,17.3,1012.3,1012.4,1012.2,3.3,98,5.1,-3.54,0.0
A652,01/06/2018,01,21.7,22.5,21.7,78,78,74,17.6,17.6,17.4,1012.3,1012.3,1012.1,1.0,124,4.9,-3.54,0.0
A652,01/06/2018,00,22.5,22.6,22.3,74,75,74,17.6,17.8,17.5,1012.1,1012.2,1011.7,1.6,73,5.5,-3.54,0.0
A652,02/06/2018,23,23.7,24.2,23.2,63,71,60,16.4,17.9,16.0,1012.2,1012.2,1011.8,1.0,286,1.8,-3.54,0.0
A652,02/06/2018,22,23.6,24.9,23.5,70,70,60,17.9,17.9,16.5,1011.8,1011.8,1011.7,0.4,319,3.9,-3.54,0.0
A652,02/06/2018,21,24.9,26.8,24.2,60,65,44,16.6,17.3,13.6,1011.7,1011.7,1011.0,1.8,58,4.8,1.457,0.0
A652,02/06/2018,20,26.8,27.1,26.4,44,49,43,13.6,14.8,13.2,1011.0,1011.0,1010.5,0.4,80,2.5,138.3,0.0
A652,02/06/2018,19,26.8,27.4,26.8,48,50,45,14.8,15.6,14.2,1010.5,1010.5,1010.4,1.6,282,5.2,669.6,0.0
A652,02/06/2018,18,26.9,26.9,26.0,50,58,49,15.4,17.4,15.2,1010.5,1010.5,1010.0,3.1,285,5.6,1473.,0.0
A652,02/06/2018,17,26.6,29.2,26.2,56,58,38,17.1,18.1,13.6,1010.0,1010.8,1010.0,1.8,284,2.8,1972.,0.0
A652,02/06/2018,16,28.8,28.8,27.2,42,49,41,14.4,15.7,13.7,1010.8,1011.7,1010.8,0.7,121,3.6,2329.,0.0
A652,02/06/2018,15,28.7,31.2,28.3,42,45,31,14.7,15.2,11.9,1011.7,1012.1,1011.7,1.6,194,4.8,2395.,0.0
A652,02/06/2018,14,30.6,30.6,27.9,33,44,32,12.4,15.0,11.9,1012.1,1012.7,1011.8,1.1,300,7.0,2238.,0.0
A652,02/06/2018,13,28.4,28.6,26.2,41,52,41,13.9,15.9,13.3,1012.7,1013.0,1012.7,1.9,15,5.4,1823.,0.0
A652,02/06/2018,12,26.2,27.2,25.8,50,55,50,15.0,16.5,15.0,1012.8,1012.8,1012.1,2.9,3,5.6,1212.,0.0
A652,02/06/2018,11,26.2,26.2,24.1,52,58,46,15.6,16.0,13.4,1012.1,1012.1,1011.1,0.5,98,4.5,530.2,0.0
A652,02/06/2018,10,24.4,26.2,22.8,55,63,42,14.8,15.4,12.4,1011.1,1011.1,1010.8,1.7,1,6.8,48.42,0.0
A652,02/06/2018,09,22.8,25.0,22.4,63,65,51,15.3,15.7,14.1,1010.9,1010.9,1010.7,1.4,24,5.8,-3.54,0.0
A652,02/06/2018,08,25.1,25.6,22.8,51,63,49,14.2,15.5,13.7,1010.8,1010.8,1010.5,3.2,10,7.0,-3.54,0.0
A652,02/06/2018,07,22.9,24.1,22.8,62,63,57,15.3,15.4,15.0,1010.5,1010.8,1010.5,2.1,6,7.8,-3.54,0.0
A652,02/06/2018,06,23.8,24.1,23.4,59,60,58,15.2,15.4,15.0,1010.8,1011.1,1010.8,4.2,17,7.3,-3.54,0.0
A652,02/06/2018,05,23.9,24.2,23.5,58,59,57,15.1,15.1,14.9,1011.0,1011.5,1011.0,2.2,356,5.4,-3.54,0.0
A652,02/06/2018,04,24.1,24.3,22.3,57,70,57,15.0,16.8,15.0,1011.5,1012.0,1011.4,1.7,346,4.9,-3.54,0.0
A652,02/06/2018,03,23.0,24.2,23.0,67,67,61,16.5,16.5,16.2,1012.0,1012.1,1011.9,2.4,94,4.9,-3.54,0.0
