codigo_estacao,data,hora,temp_inst,temp_max,temp_min,umid_inst,umid_max,umid_min,pto_orvalho_inst,pto_orvalho_max,pto_orvalho_min,pressao,pressao_max,pressao_min,vento_direcao,vento_vel, vento_rajada,radiacao,precipitacao
A636,13/05/2018,07,23.2,23.5,23.2,70,70,68,17.3,17.5,17.3,1013.2,1013.3,1013.2,0.8,238,3.9,-2.06,0.0
A636,13/05/2018,06,23.2,23.5,23.1,70,73,69,17.5,17.9,17.5,1013.3,1013.4,1013.3,0.9,231,5.0,-2.18,0.0
A636,13/05/2018,05,23.1,23.5,23.1,72,73,71,17.9,18.1,17.8,1013.4,1013.6,1013.4,1.0,230,4.1,-2.53,0.0
A636,13/05/2018,04,23.3,23.6,23.1,73,74,72,18.1,18.3,18.1,1013.4,1013.9,1013.4,0.8,228,5.2,-2.46,0.0
A636,13/05/2018,03,23.4,23.4,22.9,73,76,73,18.3,18.6,18.3,1013.9,1014.2,1013.9,1.3,254,5.2,-1.16,0.0
A636,13/05/2018,02,22.9,23.4,22.8,76,79,74,18.5,18.9,18.4,1014.2,1014.2,1014.1,0.8,273,4.3,-2.86,0.0
A636,13/05/2018,01,23.0,23.8,22.8,78,79,72,18.9,19.0,18.4,1014.2,1014.2,1014.0,0.7,215,3.3,-3.53,0.0
A636,13/05/2018,00,23.8,24.3,23.8,72,72,71,18.4,18.7,18.4,1014.0,1014.0,1013.5,1.0,233,3.2,-1.98,0.0
A636,14/05/2018,23,20.5,21.4,20.5,84,84,82,17.7,18.3,17.7,1017.1,1017.1,1016.5,0.2,276,2.1,-3.28,0.0
A636,14/05/2018,22,21.4,21.7,21.1,83,83,79,18.3,18.3,17.9,1016.5,1016.5,1016.0,0.4,242,1.9,-3.10,0.0
A636,14/05/2018,21,21.7,23.5,21.7,79,79,69,17.9,18.0,17.4,1016.0,1016.0,1015.7,0.2,246,3.2,6.551,0.0
A636,14/05/2018,20,23.5,24.4,23.4,69,69,65,17.4,17.8,17.4,1015.8,1015.8,1015.5,1.4,248,5.4,228.2,0.0
A636,14/05/2018,19,24.4,25.7,24.0,65,69,65,17.4,18.8,17.4,1015.5,1015.6,1015.4,1.5,226,5.1,745.2,0.0
A636,14/05/2018,18,25.1,25.6,24.1,66,70,64,18.4,18.5,17.6,1015.6,1016.0,1015.6,1.4,258,4.3,1164.,0.0
A636,14/05/2018,17,25.6,26.2,24.1,64,69,62,18.2,19.4,17.7,1016.0,1016.9,1016.0,1.1,215,5.7,2198.,0.0
A636,14/05/2018,16,24.1,25.6,24.1,69,69,64,17.9,18.8,17.7,1016.8,1017.4,1016.8,1.1,189,4.4,1162.,0.0
A636,14/05/2018,15,25.1,27.1,24.2,66,70,53,18.2,18.7,16.3,1017.4,1018.5,1017.4,1.4,122,4.2,1598.,0.0
A636,14/05/2018,14,25.7,26.3,24.7,57,68,56,16.6,19.0,16.5,1018.5,1019.1,1018.5,2.1,52,4.1,1461.,0.0
A636,14/05/2018,13,25.3,25.5,24.2,62,70,62,17.5,18.6,17.1,1019.1,1019.5,1019.1,0.5,201,1.4,1234.,0.0
A636,14/05/2018,12,24.5,24.8,23.2,69,83,66,18.5,19.9,17.5,1019.4,1019.4,1018.5,0.2,83,1.8,1210.,0.0
A636,14/05/2018,11,23.3,23.3,20.3,83,88,83,20.3,20.4,18.2,1018.6,1018.7,1018.1,0.0,75,0.5,463.1,0.0
A636,14/05/2018,10,20.3,20.3,20.2,88,88,87,18.2,18.3,18.0,1018.1,1018.1,1017.2,0.0,279,1.2,37.39,0.0
A636,14/05/2018,09,20.3,20.4,20.2,87,87,87,18.1,18.2,18.0,1017.2,1017.2,1016.6,0.4,304,1.2,5.498,0.0
A636,14/05/2018,08,20.2,20.3,20.1,87,87,86,18.0,18.0,17.9,1016.6,1016.6,1016.2,0.1,310,0.6,-1.31,0.0
A636,14/05/2018,07,20.3,20.5,20.3,86,86,86,18.0,18.0,17.9,1016.3,1016.8,1016.3,0.1,254,0.8,-0.28,0.0
A636,14/05/2018,06,20.4,20.6,20.4,86,86,85,18.0,18.1,17.9,1016.8,1017.4,1016.8,0.0,252,0.9,-0.87,0.0
A636,14/05/2018,05,20.4,21.1,20.3,85,85,81,17.9,17.9,17.6,1017.3,1017.7,1017.3,0.0,211,0.7,-2.87,0.0
A636,14/05/2018,04,21.1,22.2,21.1,81,82,74,17.8,18.2,17.3,1017.7,1018.2,1017.7,0.0,350,3.7,-2.39,0.0
A636,14/05/2018,03,21.4,21.7,20.7,82,86,82,18.2,18.8,18.1,1018.1,1018.4,1018.0,0.3,201,2.6,-1.20,0.0
A636,14/05/2018,02,20.7,20.8,20.6,85,85,84,18.2,18.2,18.0,1018.3,1018.3,1017.8,0.2,263,0.8,-0.13,0.0
A636,14/05/2018,01,20.7,20.8,20.6,84,84,83,18.0,18.0,17.7,1017.8,1017.8,1017.4,0.0,248,0.6,-1.61,0.0
A636,14/05/2018,00,20.8,21.1,20.8,83,83,81,17.7,17.8,17.6,1017.4,1017.5,1017.1,0.0,175,1.2,-2.26,0.0
A636,15/05/2018,23,20.8,21.9,20.8,81,81,77,17.4,17.8,17.2,1012.7,1012.7,1012.2,0.2,250,2.4,-3.53,0.0
A636,15/05/2018,22,21.5,22.4,21.4,79,79,76,17.6,17.9,17.6,1012.2,1012.2,1011.8,1.0,226,2.2,-3.54,0.0
A636,15/05/2018,21,22.4,26.9,22.3,76,76,52,17.9,18.0,16.2,1011.8,1011.9,1011.4,0.5,252,4.4,4.755,0.0
A636,15/05/2018,20,26.6,29.0,26.0,54,58,46,16.5,17.3,16.1,1011.4,1011.5,1011.3,0.7,29,4.4,293.8,0.0
A636,15/05/2018,19,28.9,29.9,28.9,47,48,41,16.6,17.0,14.9,1011.5,1011.8,1011.4,1.7,37,5.4,1063.,0.0
A636,15/05/2018,18,29.6,29.8,29.0,43,47,40,15.6,16.8,15.0,1011.7,1012.4,1011.7,1.6,4,4.9,1738.,0.0
A636,15/05/2018,17,29.1,29.3,27.8,45,50,44,15.8,16.6,15.4,1012.4,1013.3,1012.3,1.1,19,5.5,1394.,0.0
A636,15/05/2018,16,28.7,28.8,27.6,45,49,44,15.7,16.5,15.2,1013.3,1014.5,1013.3,2.3,14,7.0,2450.,0.0
A636,15/05/2018,15,27.7,28.3,27.3,48,52,46,15.6,17.0,15.4,1014.5,1015.8,1014.5,1.9,6,4.5,2484.,0.0
A636,15/05/2018,14,27.8,27.8,26.0,49,56,48,16.0,17.1,15.3,1015.8,1016.8,1015.8,0.9,51,3.3,2327.,0.0
A636,15/05/2018,13,26.5,26.7,25.0,56,63,53,16.9,17.8,15.9,1016.9,1017.3,1016.9,0.7,76,2.2,1931.,0.0
A636,15/05/2018,12,25.2,25.3,21.5,61,85,60,17.3,19.4,16.4,1017.2,1017.2,1017.0,0.3,17,2.4,1372.,0.0
A636,15/05/2018,11,21.5,21.5,17.8,84,89,84,18.7,18.8,15.9,1017.1,1017.1,1016.6,0.0,7,0.7,631.1,0.0
A636,15/05/2018,10,17.8,17.8,17.5,89,89,88,16.0,16.0,15.6,1016.6,1016.6,1016.0,0.1,252,2.2,47.01,0.0
A636,15/05/2018,09,17.7,18.2,17.7,88,89,88,15.7,16.3,15.7,1016.0,1016.0,1015.3,0.4,243,2.2,0.486,0.0
A636,15/05/2018,08,17.8,18.4,17.8,88,88,88,15.8,16.3,15.8,1015.3,1015.4,1015.2,0.3,257,1.4,-0.16,0.0
A636,15/05/2018,07,18.4,18.6,18.2,88,88,88,16.3,16.6,16.2,1015.4,1015.6,1015.4,0.4,239,2.3,0.618,0.0
A636,15/05/2018,06,18.6,19.4,18.3,88,88,85,16.5,16.9,16.2,1015.6,1016.1,1015.6,0.6,247,2.5,0.194,0.0
A636,15/05/2018,05,19.4,20.2,18.3,85,88,85,16.9,18.0,16.3,1016.1,1016.7,1016.1,0.5,282,3.2,-0.85,0.0
A636,15/05/2018,04,18.3,18.9,18.3,88,88,87,16.2,16.7,16.2,1016.7,1016.9,1016.7,0.1,275,1.3,-1.33,0.0
A636,15/05/2018,03,18.8,19.4,18.8,87,87,86,16.6,17.2,16.5,1017.0,1017.4,1016.9,0.2,236,2.0,-1.71,0.0
A636,15/05/2018,02,19.1,19.5,19.1,86,87,85,16.8,16.9,16.7,1017.4,1017.4,1017.3,0.3,260,2.6,-1.11,0.0
A636,15/05/2018,01,19.5,20.2,19.1,85,87,83,16.9,17.6,16.6,1017.3,1017.4,1017.3,0.5,325,2.6,-3.12,0.0
A636,15/05/2018,00,20.1,20.6,20.1,84,85,84,17.3,17.9,17.3,1017.4,1017.4,1017.1,0.9,259,3.1,-3.43,0.0
A636,16/05/2018,23,23.8,24.8,23.6,73,74,67,18.6,18.7,18.2,1014.1,1014.2,1013.7,0.5,101,4.0,-3.24,0.0
A636,16/05/2018,22,24.3,24.9,24.2,69,69,63,18.3,18.4,17.2,1013.7,1013.7,1012.4,0.9,163,4.6,-3.47,0.0
A636,16/05/2018,21,24.6,26.0,24.6,63,63,55,17.2,17.2,16.3,1012.4,1012.4,1011.8,1.2,156,5.0,3.110,0.0
A636,16/05/2018,20,26.0,27.4,25.8,55,57,50,16.3,16.7,16.0,1011.9,1011.9,1011.5,1.3,182,5.8,222.6,0.0
A636,16/05/2018,19,27.4,29.3,27.3,51,51,42,16.3,16.3,14.6,1011.6,1011.7,1010.9,1.9,205,7.2,1084.,0.0
A636,16/05/2018,18,29.3,31.8,29.3,44,46,39,15.7,17.6,15.7,1010.9,1010.9,1010.4,2.1,227,7.8,1722.,0.0
A636,16/05/2018,17,31.7,32.5,31.7,40,40,32,16.4,16.8,13.9,1010.4,1010.6,1010.4,1.7,217,5.2,2174.,0.0
A636,16/05/2018,16,32.2,32.9,31.9,36,38,32,15.3,15.9,13.8,1010.6,1011.1,1010.6,1.5,236,6.0,2368.,0.0
A636,16/05/2018,15,32.0,32.0,30.9,37,39,35,15.3,16.0,14.3,1011.1,1011.9,1011.1,2.1,289,7.4,2570.,0.0
A636,16/05/2018,14,31.0,31.4,29.9,36,42,35,14.4,16.1,14.1,1011.9,1012.2,1011.9,2.9,283,6.4,2320.,0.0
A636,16/05/2018,13,29.9,30.0,28.5,38,49,38,14.2,16.5,14.0,1012.2,1012.4,1012.1,2.8,340,6.5,1955.,0.0
A636,16/05/2018,12,28.9,29.3,25.6,42,61,42,14.8,17.6,14.8,1012.4,1012.4,1011.8,1.8,292,5.2,1343.,0.0
A636,16/05/2018,11,25.7,26.5,20.3,60,88,54,17.4,19.6,16.4,1011.8,1011.8,1011.1,1.3,358,4.4,741.6,0.0
A636,16/05/2018,10,20.3,20.3,19.5,88,88,88,18.3,18.3,17.4,1011.1,1011.2,1011.0,0.3,292,1.7,81.14,0.0
A636,16/05/2018,09,19.7,19.7,19.2,88,88,88,17.6,17.7,17.2,1011.0,1011.0,1010.8,0.3,270,1.8,0.767,0.0
A636,16/05/2018,08,19.2,19.2,18.5,88,88,88,17.3,17.3,16.5,1010.8,1010.8,1010.5,0.2,280,1.7,2.201,0.0
A636,16/05/2018,07,18.5,18.6,18.4,88,88,88,16.5,16.6,16.3,1010.7,1011.1,1010.7,0.3,276,1.6,-0.62,0.0
A636,16/05/2018,06,18.5,18.8,18.5,88,88,87,16.4,16.7,16.4,1011.0,1011.2,1010.8,0.2,245,1.6,-1.24,0.0
A636,16/05/2018,05,18.7,18.9,18.4,87,88,87,16.5,16.8,16.3,1011.2,1011.7,1011.2,0.1,215,3.1,-0.72,0.0
A636,16/05/2018,04,18.5,18.7,18.4,88,88,87,16.4,16.6,16.3,1011.6,1012.5,1011.6,0.3,225,1.3,-1.42,0.0
A636,16/05/2018,03,18.7,19.1,18.6,87,87,87,16.6,16.9,16.4,1012.5,1013.0,1012.5,0.2,264,1.2,-2.10,0.0
A636,16/05/2018,02,19.0,19.4,19.0,87,87,86,16.7,17.0,16.7,1013.0,1013.1,1012.8,0.2,285,1.1,-2.24,0.0
A636,16/05/2018,01,19.4,19.8,19.4,86,86,84,17.0,17.2,16.9,1012.8,1013.0,1012.8,0.3,248,1.1,-1.73,0.0
A636,16/05/2018,00,19.8,20.8,19.8,84,84,81,17.0,17.4,16.9,1012.9,1012.9,1012.7,0.1,286,1.5,-2.57,0.0
A636,17/05/2018,23,19.9,20.4,19.9,87,87,86,17.7,18.0,17.7,1016.3,1016.3,1015.9,0.1,239,1.0,-2.59,0.0
A636,17/05/2018,22,20.4,22.2,20.4,86,86,80,17.9,18.7,17.9,1015.9,1015.9,1015.2,0.1,265,2.4,-3.50,0.0
A636,17/05/2018,21,22.2,22.6,21.9,81,82,79,18.7,19.0,18.5,1015.2,1015.3,1014.9,1.1,247,2.6,2.005,0.0
A636,17/05/2018,20,22.6,24.4,22.6,79,79,71,18.7,19.0,18.5,1014.9,1014.9,1014.7,0.4,116,3.5,286.5,0.0
A636,17/05/2018,19,24.3,24.3,23.5,71,76,70,18.8,19.4,18.3,1014.7,1014.8,1014.7,0.9,342,3.7,696.0,0.0
A636,17/05/2018,18,23.8,24.5,23.8,72,72,69,18.4,18.8,17.9,1014.7,1015.0,1014.7,0.5,32,4.6,675.0,0.0
A636,17/05/2018,17,24.3,24.5,23.9,71,74,70,18.6,19.3,18.3,1015.0,1015.7,1015.0,1.1,269,4.6,827.3,0.0
A636,17/05/2018,16,24.0,24.7,23.9,72,73,65,18.6,18.9,17.5,1015.7,1016.2,1015.7,0.9,88,2.9,851.0,0.0
A636,17/05/2018,15,24.6,24.6,23.3,66,77,66,17.9,19.5,17.6,1016.2,1016.9,1016.2,0.3,241,3.1,843.4,0.0
A636,17/05/2018,14,23.6,24.7,23.0,75,78,69,19.0,19.4,18.5,1016.9,1017.2,1016.9,0.3,81,3.3,550.1,0.0
A636,17/05/2018,13,24.3,24.9,23.1,73,85,67,19.3,20.4,17.9,1017.2,1017.3,1017.1,0.5,143,2.3,1667.,0.0
A636,17/05/2018,12,23.1,23.1,21.5,85,88,85,20.4,20.4,19.4,1017.1,1017.1,1016.6,0.0,27,0.9,463.0,0.0
A636,17/05/2018,11,21.5,21.5,20.5,88,89,88,19.4,19.5,18.6,1016.6,1016.6,1015.7,0.1,319,1.2,317.8,0.0
A636,17/05/2018,10,20.6,20.7,20.4,89,89,89,18.7,18.8,18.5,1015.7,1015.7,1015.0,0.2,272,1.2,77.05,0.0
A636,17/05/2018,09,20.7,20.9,20.7,89,89,89,18.8,18.9,18.8,1015.0,1015.0,1014.6,0.0,259,1.2,17.12,0.6
A636,17/05/2018,08,20.9,20.9,20.8,89,89,88,18.9,18.9,18.8,1014.6,1014.6,1014.4,0.2,249,1.0,16.82,0.0
A636,17/05/2018,07,20.8,20.9,20.8,88,88,87,18.8,18.9,18.7,1014.4,1014.5,1014.4,0.0,215,1.1,13.95,0.4
A636,17/05/2018,06,20.9,21.1,20.9,87,87,87,18.8,18.8,18.7,1014.4,1014.6,1014.3,0.1,240,1.0,15.15,1.0
A636,17/05/2018,05,21.0,21.2,20.9,87,87,86,18.6,18.7,18.6,1014.6,1014.9,1014.6,0.1,211,1.3,13.00,0.0
A636,17/05/2018,04,21.2,21.8,21.1,86,87,85,18.7,19.4,18.7,1014.9,1014.9,1014.7,0.2,255,1.7,11.08,0.0
A636,17/05/2018,03,21.8,22.0,21.7,87,87,86,19.5,19.8,19.4,1014.9,1014.9,1014.8,0.4,241,1.9,10.36,0.0
A636,17/05/2018,02,22.0,22.4,22.0,86,86,82,19.6,19.6,19.0,1014.8,1015.0,1014.7,0.0,249,2.3,8.201,0.0
A636,17/05/2018,01,22.2,23.4,22.2,82,82,76,19.0,19.2,18.7,1014.7,1014.7,1014.5,0.2,330,3.4,2.423,0.2
A636,17/05/2018,00,23.1,23.9,23.1,76,76,72,18.7,18.8,18.5,1014.7,1014.7,1014.1,0.0,15,2.6,-2.30,0.0
A636,18/05/2018,23,21.2,21.6,21.2,83,83,80,18.2,18.4,18.0,1010.4,1010.4,1010.1,0.6,249,1.6,-3.53,0.0
A636,18/05/2018,22,21.6,22.8,21.6,80,80,78,18.1,18.7,18.1,1010.1,1010.1,1009.9,0.2,265,2.5,-3.54,0.0
A636,18/05/2018,21,22.7,24.3,22.4,78,78,71,18.6,18.8,18.3,1010.0,1010.0,1009.7,0.4,248,2.7,4.591,0.0
A636,18/05/2018,20,24.3,28.9,24.3,71,71,47,18.8,18.8,16.5,1009.7,1009.8,1009.5,0.8,243,3.9,276.1,0.0
A636,18/05/2018,19,28.7,29.3,28.6,48,51,47,16.7,17.9,16.7,1009.8,1010.2,1009.8,1.5,38,4.7,1011.,0.0
A636,18/05/2018,18,29.1,29.4,28.7,48,52,47,16.9,18.0,16.6,1010.2,1010.8,1010.2,1.8,8,5.7,1628.,0.0
A636,18/05/2018,17,28.9,29.1,28.0,48,54,48,16.8,18.1,16.7,1010.8,1011.6,1010.8,1.7,23,5.2,2108.,0.0
A636,18/05/2018,16,28.0,28.3,27.4,52,55,51,17.2,18.0,16.8,1011.6,1013.4,1011.6,2.0,1,5.4,2372.,0.0
A636,18/05/2018,15,27.6,27.7,26.3,55,60,52,17.6,18.4,16.7,1013.4,1014.9,1013.4,2.3,30,5.1,2390.,0.0
A636,18/05/2018,14,26.7,26.9,25.1,58,65,58,17.8,18.6,17.1,1014.9,1015.9,1014.9,1.4,32,4.6,2232.,0.0
A636,18/05/2018,13,25.4,25.6,23.9,62,71,62,17.6,18.8,17.4,1015.9,1016.3,1015.9,1.8,352,4.8,1683.,0.0
A636,18/05/2018,12,23.8,24.7,22.6,69,80,67,17.8,19.2,17.7,1016.3,1016.4,1016.1,1.2,309,2.6,1084.,0.0
A636,18/05/2018,11,22.6,23.0,19.8,80,89,80,19.0,19.9,17.9,1016.1,1016.1,1015.3,0.8,325,2.6,504.1,0.0
A636,18/05/2018,10,19.8,19.9,19.5,89,89,89,17.9,18.0,17.7,1015.3,1015.3,1014.9,0.2,263,1.9,56.56,0.0
A636,18/05/2018,09,19.5,19.5,19.2,89,89,89,17.6,17.6,17.3,1014.9,1014.9,1014.3,0.6,267,1.6,7.591,0.0
A636,18/05/2018,08,19.2,19.4,18.9,89,89,88,17.3,17.4,16.9,1014.3,1014.6,1014.3,0.7,265,1.8,3.635,0.0
A636,18/05/2018,07,18.9,19.6,18.9,88,89,88,17.0,17.6,17.0,1014.5,1014.7,1014.5,0.3,229,1.9,1.245,0.0
A636,18/05/2018,06,19.1,19.4,19.1,88,89,88,17.1,17.5,17.1,1014.7,1015.1,1014.7,0.4,261,1.6,-1.71,0.0
A636,18/05/2018,05,19.2,19.6,19.2,88,88,87,17.2,17.5,17.2,1015.1,1015.7,1015.1,0.2,244,1.6,-2.37,0.0
A636,18/05/2018,04,19.6,20.4,19.6,87,88,87,17.5,18.4,17.5,1015.7,1016.4,1015.7,0.0,223,2.1,-0.92,0.0
A636,18/05/2018,03,20.3,20.3,19.5,88,88,88,18.3,18.3,17.5,1016.4,1016.9,1016.4,1.0,253,2.1,1.904,0.0
A636,18/05/2018,02,19.5,19.7,19.1,88,89,88,17.5,17.7,17.2,1016.9,1016.9,1016.8,0.8,257,1.7,-1.14,0.0
A636,18/05/2018,01,19.2,19.4,19.1,88,88,88,17.2,17.4,17.1,1016.8,1016.8,1016.6,0.2,245,1.5,-1.40,0.0
A636,18/05/2018,00,19.3,19.9,19.3,88,88,87,17.2,17.8,17.2,1016.6,1016.6,1016.3,0.1,241,1.0,-3.43,0.0
A636,19/05/2018,23,20.4,21.9,20.4,86,86,79,18.1,18.3,17.7,1007.4,1007.5,1007.0,0.5,235,3.5,11.81,0.0
A636,19/05/2018,22,21.6,21.9,21.1,79,85,79,17.9,18.7,17.8,1007.1,1007.1,1006.3,1.5,301,6.4,9.813,0.0
A636,19/05/2018,21,21.4,21.4,20.8,85,87,85,18.7,18.8,18.2,1006.5,1006.9,1006.5,2.3,281,5.3,7.348,0.2
A636,19/05/2018,20,21.0,21.0,20.8,87,87,84,18.7,18.8,18.2,1006.8,1007.3,1006.7,0.3,12,3.7,36.98,1.0
A636,19/05/2018,19,20.9,24.3,20.9,84,84,56,18.1,18.1,14.8,1007.0,1007.4,1005.6,1.2,38,11.6,18.47,11.2
A636,19/05/2018,18,24.3,25.4,24.2,56,58,54,14.8,16.0,14.6,1005.8,1006.5,1005.8,3.6,211,13.1,515.5,0.0
A636,19/05/2018,17,25.4,32.3,25.3,56,60,35,16.0,17.7,14.5,1006.3,1006.4,1004.6,4.0,232,18.7,1699.,0.0
A636,19/05/2018,16,32.2,32.2,30.1,38,42,35,15.9,16.1,13.9,1004.7,1004.8,1004.0,1.8,260,8.9,1313.,0.0
A636,19/05/2018,15,31.0,31.6,29.1,37,46,36,14.6,16.3,14.2,1004.6,1006.2,1004.6,3.9,18,9.5,1704.,0.0
A636,19/05/2018,14,29.5,29.5,28.3,42,48,41,15.1,16.0,14.9,1006.2,1007.4,1006.2,2.3,332,9.0,572.4,0.0
A636,19/05/2018,13,28.4,29.4,28.2,46,47,42,15.7,16.1,15.0,1007.4,1007.8,1007.4,2.7,21,8.7,671.1,0.0
A636,19/05/2018,12,29.1,29.2,28.0,43,49,43,15.5,16.6,15.3,1007.5,1007.8,1007.2,3.3,357,8.1,974.3,0.0
A636,19/05/2018,11,27.9,27.9,26.3,48,54,48,15.8,17.0,15.7,1007.2,1007.3,1007.0,1.6,326,6.6,543.3,0.0
A636,19/05/2018,10,27.1,27.1,24.4,51,63,50,15.9,17.1,15.7,1007.0,1007.0,1006.8,3.0,296,9.0,30.15,0.0
A636,19/05/2018,09,24.5,26.2,24.1,63,64,55,17.0,17.0,16.5,1006.9,1006.9,1006.5,0.8,358,5.1,-3.52,0.0
A636,19/05/2018,08,26.0,26.5,25.2,57,63,55,16.8,17.4,16.6,1006.5,1006.8,1006.5,1.6,337,6.6,-3.03,0.0
A636,19/05/2018,07,25.2,25.4,21.3,63,84,63,17.7,19.8,17.5,1006.8,1007.6,1006.8,1.1,349,5.3,-2.25,0.0
A636,19/05/2018,06,21.3,23.4,21.3,83,83,71,18.3,19.3,17.5,1007.5,1007.8,1007.4,0.0,45,3.7,-2.64,0.0
A636,19/05/2018,05,23.5,24.3,21.6,71,80,69,18.0,19.1,17.8,1007.6,1008.0,1007.3,1.1,338,3.7,-3.53,0.0
A636,19/05/2018,04,23.5,24.8,22.9,72,78,68,18.2,19.3,18.1,1008.0,1009.1,1008.0,0.6,319,4.0,-3.53,0.0
A636,19/05/2018,03,23.3,23.4,21.1,78,86,78,19.3,19.7,18.5,1009.0,1009.8,1009.0,1.1,350,3.1,-3.50,0.0
A636,19/05/2018,02,21.4,24.7,21.2,85,85,71,18.8,19.1,18.1,1009.8,1010.4,1009.8,0.1,285,3.0,-3.51,0.0
A636,19/05/2018,01,24.5,24.5,21.2,72,85,72,19.1,20.5,18.0,1010.3,1010.4,1010.3,1.2,308,3.8,-3.50,0.0
A636,19/05/2018,00,21.2,21.5,20.9,84,85,83,18.5,18.7,18.2,1010.4,1010.5,1010.3,0.7,267,2.1,-3.54,0.0
A636,20/05/2018,23,14.9,15.6,14.9,85,85,82,12.4,12.9,12.4,1012.9,1012.9,1012.1,0.1,212,1.5,-3.51,0.0
A636,20/05/2018,22,15.6,16.3,15.6,82,82,77,12.6,12.9,12.1,1012.1,1012.1,1011.5,0.1,118,2.0,-3.53,0.0
A636,20/05/2018,21,16.3,18.9,16.2,77,78,61,12.2,12.6,11.2,1011.5,1011.5,1010.9,0.3,14,3.0,3.763,0.0
A636,20/05/2018,20,18.9,21.9,18.7,61,66,44,11.2,12.2,9.0,1010.9,1011.0,1010.5,1.0,148,5.0,294.7,0.0
A636,20/05/2018,19,21.9,23.1,21.9,48,48,40,10.3,10.6,8.5,1010.5,1010.5,1010.0,0.9,319,6.1,1138.,0.0
A636,20/05/2018,18,22.9,23.6,22.5,45,48,43,10.2,11.4,9.8,1010.0,1010.0,1009.5,1.7,224,7.5,1783.,0.0
A636,20/05/2018,17,23.5,23.6,22.8,45,46,42,10.8,11.0,9.6,1009.5,1009.5,1009.1,2.0,217,7.4,2271.,0.0
A636,20/05/2018,16,22.8,23.1,22.6,44,47,43,10.0,10.9,9.7,1009.4,1009.7,1009.4,3.1,243,8.9,2544.,0.0
A636,20/05/2018,15,22.9,24.1,22.3,46,52,44,10.6,13.5,9.8,1009.5,1009.7,1009.1,3.4,235,8.7,2141.,0.0
A636,20/05/2018,14,23.8,23.9,22.4,52,62,50,13.2,15.2,12.4,1009.1,1009.6,1009.0,1.9,234,7.4,2090.,0.0
A636,20/05/2018,13,22.9,23.9,21.9,56,62,54,13.8,15.0,13.1,1009.1,1009.3,1008.5,1.3,191,7.3,1562.,0.0
A636,20/05/2018,12,22.0,22.5,20.0,59,74,58,13.7,15.3,13.7,1008.6,1009.0,1008.0,2.8,244,7.3,1074.,0.0
A636,20/05/2018,11,20.2,20.3,18.5,73,82,72,15.1,16.1,15.1,1008.0,1008.2,1007.4,1.1,226,3.5,191.7,0.0
A636,20/05/2018,10,18.5,20.2,18.5,80,80,68,15.0,15.0,14.1,1007.4,1007.4,1006.8,0.8,94,8.3,37.19,0.4
A636,20/05/2018,09,20.2,21.8,20.1,68,70,63,14.1,15.7,13.7,1006.8,1006.9,1005.9,2.4,220,11.5,8.347,0.0
A636,20/05/2018,08,21.4,21.9,19.9,70,82,68,15.8,17.0,15.6,1006.0,1006.2,1005.8,1.8,167,5.3,20.78,0.0
A636,20/05/2018,07,21.8,22.2,21.6,73,78,73,16.7,18.0,16.7,1006.2,1006.2,1005.9,1.9,215,6.6,18.51,0.0
A636,20/05/2018,06,22.1,22.4,20.2,78,88,77,18.0,19.5,18.0,1006.2,1006.2,1005.6,2.5,196,6.6,17.85,0.0
A636,20/05/2018,05,20.2,20.9,20.0,88,89,87,18.2,18.8,18.0,1005.7,1006.1,1005.6,0.6,313,3.3,18.77,0.0
A636,20/05/2018,04,20.2,20.2,19.8,89,89,89,18.3,18.3,17.9,1006.0,1006.1,1005.7,0.5,77,1.8,17.28,0.0
A636,20/05/2018,03,20.0,20.3,19.9,89,89,89,18.0,18.3,18.0,1005.7,1006.1,1005.7,0.2,284,2.1,16.03,0.0
A636,20/05/2018,02,20.0,20.2,20.0,89,89,89,18.1,18.3,18.1,1006.1,1006.4,1006.0,0.3,256,1.6,16.55,0.0
A636,20/05/2018,01,20.2,20.3,20.2,89,89,88,18.3,18.3,18.2,1006.4,1007.1,1006.4,0.0,272,1.0,14.94,0.0
A636,20/05/2018,00,20.3,20.4,20.2,88,88,86,18.2,18.2,18.1,1007.1,1007.5,1006.9,0.0,318,1.6,14.83,0.0
A636,21/05/2018,23,13.3,14.4,13.3,86,86,85,11.1,12.0,11.1,1017.2,1017.2,1016.6,0.0,315,1.2,-3.43,0.0
A636,21/05/2018,22,14.4,15.6,14.3,85,85,81,11.9,12.6,11.9,1016.6,1016.6,1015.9,0.0,247,0.7,-3.54,0.0
A636,21/05/2018,21,15.6,18.5,15.6,81,81,65,12.3,12.4,11.8,1015.9,1015.9,1015.3,0.0,105,1.8,4.010,0.0
A636,21/05/2018,20,18.5,22.4,18.5,65,65,43,11.7,11.8,9.2,1015.3,1015.3,1014.8,0.1,22,4.2,275.0,0.0
A636,21/05/2018,19,22.4,23.3,22.2,44,45,39,9.5,10.4,8.2,1014.8,1014.9,1014.7,1.2,250,5.4,1032.,0.0
A636,21/05/2018,18,23.3,24.2,23.1,43,44,37,10.1,10.1,8.3,1014.8,1014.8,1014.3,1.6,251,5.4,1714.,0.0
A636,21/05/2018,17,23.8,24.4,23.5,40,44,36,9.4,10.8,8.1,1014.3,1014.3,1014.1,1.4,108,6.7,2224.,0.0
A636,21/05/2018,16,24.3,24.8,23.7,38,42,31,9.2,10.4,6.2,1014.3,1014.9,1014.3,1.7,87,4.9,2523.,0.0
